COD_INE;ID_REL;COD_PROV;PROVINCIA;NOMBRE_ACTUAL;POBLACION_MUNI;SUPERFICIE;PERIMETRO;COD_INE_CAPITAL;CAPITAL;POBLACION_CAPITAL;HOJA_MTN25_ETRS89;LONGITUD_ETRS89;LATITUD_ETRS89;ORIGENCOOR;ALTITUD;ORIGENALTITUD
48025000000;1480255;48;Bizkaia;Zeberio;1084;4768,05;33919;48025001001;Zubialde;94;0087-1;-2,84912327;43,14760254;Mapa;121;MDT
48026000000;1480268;48;Bizkaia;Dima;1454;6240,84;45799;48026000801;Ugarana;463;0087-1;-2,74738646;43,14318127;Mapa;126;MDT
48027000000;1480274;48;Bizkaia;Durango;29609;1072,55;22438;48027000101;Durango;29513;0062-4;-2,63090395;43,16798721;Mapa;118;MDT
48028000000;1480280;48;Bizkaia;Ea;824;1423,74;20058;48028000201;Ea;446;0038-4;-2,58524914;43,38007829;Mapa;4;MDT
48029000000;1480293;48;Bizkaia;Etxebarri;11780;327,23;9556;48029000201;Doneztebe;5522;0061-4;-2,89082182;43,24590978;Mapa;41;MDT
48030000000;1480307;48;Bizkaia;Etxebarria;787;1783,7045;42206;48030000401;Erbera;435;0063-1;-2,47574648;43,25414902;Mapa;106;MDT
48031000000;1480314;48;Bizkaia;Elantxobe;349;180,13;6484;48031000101;Elantxobe;332;0038-4;-2,64015038;43,40257777;Mapa;80;MDT
48032000000;1480329;48;Bizkaia;Elorrio;7309;3700,86;28651;48032000301;Elorrio;6447;0087-2;-2,5427476;43,12992838;Mapa;183;MDT
48033000000;1480335;48;Bizkaia;Ereño;267;1052,37;15816;48033000301;Elexalde-Zeeta;105;0038-4;-2,62329739;43,35604234;Mapa;281;MDT
48034000000;1480340;48;Bizkaia;Ermua;15589;646,97;10949;48034000101;Ermua;15570;0063-3;-2,50233303;43,18608445;Mapa;166;MDT
48035000000;1480353;48;Bizkaia;Fruiz;550;562,45;13340;48035000101;Aldai;300;0062-1;-2,78340441;43,33030958;Mapa;59;MDT
48036000000;1480366;48;Bizkaia;Galdakao;29285;3147,04;39003;48036000301;Kurtzea;21102;0062-3;-2,84005;43,231094;Investigación;55;Investigación
48037000000;1480372;48;Bizkaia;Galdames;837;4441,33;32589;48037000501;San Pedro Galdames;222;0061-1;-3,09770229;43,25381878;Mapa;165;MDT
48038000000;1480388;48;Bizkaia;Gamiz-Fika;1391;1529,87;23559;48038000201;Ergoien;72;0062-1;-2,81908692;43,32704907;Mapa;55;MDT
48039000000;1480391;48;Bizkaia;Garai;334;714,94;11855;48039000101;Garai (San Migel);163;0062-4;-2,60817303;43,19233235;Mapa;308;MDT
48040000000;1480405;48;Bizkaia;Gatika;1642;1728,68;23572;48040000900;Garai;183;0037-4;-2,873278856;43,3629866;Investigación;80;Investigación
48041000000;1480412;48;Bizkaia;Gautegiz Arteaga;866;1354,41;22136;48041000301;Zelaieta;674;0038-4;-2,64924081;43,35315359;Mapa;50;MDT
48042000000;1480427;48;Bizkaia;Gordexola;1711;4130,01;31983;48042000601;Sandamendi;971;0061-3;-3,06897692;43,17987494;Mapa;73;MDT
48043000000;1480433;48;Bizkaia;Gorliz;6031;1022,83;19463;48043000301;Elexalde;3901;0037-4;-2,93434507;43,41285171;Mapa;33;MDT
48044000000;1480448;48;Bizkaia;Getxo;76365;1187,27;31734;48044000101;Algorta;37648;0037-4;-3,0180508;43,36274172;Mapa;47;MDT
48045000000;1480451;48;Bizkaia;Güeñes;6737;4147,67;42941;48045000101;Güeñes;1759;0061-3;-3,09591381;43,21290309;Mapa;78;MDT
48046000000;1480464;48;Bizkaia;Gernika-Lumo;16855;853,18;14658;48046050301;Gernika-Lumo;13191;0062-2;-2,68146436;43,31451965;Mapa;34;MDT
48047000000;1480470;48;Bizkaia;Gizaburuaga;192;608,99;15363;48047000101;Eguen-Gizaburuaga;119;0062-2;-2,53744071;43,33081091;Mapa;42;MDT
48048000000;1480486;48;Bizkaia;Ibarrangelu;680;1549,18;24644;48048000201;Elexalde;417;0038-4;-2,6327299;43,39208196;Mapa;116;MDT
48049000000;1480499;48;Bizkaia;Ispaster;731;2298,49;24096;48049000401;Ispaster-Elexalde;389;0038-4;-2,5442641;43,36185888;Mapa;113;MDT
48050000000;1480502;48;Bizkaia;Izurtza;210;436,55;14499;48050000100;Izurtza;210;0087-2;-2,63980743;43,15396814;Mapa;146;MDT
48051000000;1480519;48;Bizkaia;Lanestosa;261;114,372;9637;48051000101;Lanestosa;237;0060-3;-3,43887867;43,21915613;Mapa;287;MDT
48052000000;1480524;48;Bizkaia;Larrabetzu;2049;2154,36;25969;48052000301;Uria;1515;0062-1;-2,79596305;43,26002486;Mapa;75;MDT
48053000000;1480530;48;Bizkaia;Laukiz;1227;810,95;15543;48053000501;Elexalde;147;0037-4;-2,90710359;43,35202538;Mapa;53;MDT
48054000000;1480545;48;Bizkaia;Leioa;32172;838,63;12114;48054000202;Leioa;10389;0061-2;-2,98639022;43,3279756;Mapa;31;MDT
48055000000;1480558;48;Bizkaia;Lemoa;3530;1541,53;18620;48055000600;Lemoa;3530;0062-3;-2,77374548;43,20454111;Mapa;70;MDT
48056000000;1480561;48;Bizkaia;Lemoiz;1314;1891,01;29016;48056000401;Urizar;271;0037-4;-2,90220839;43,41118975;Mapa;89;MDT
48057000000;1480577;48;Bizkaia;Lekeitio;7178;179,33;11073;48057000101;Lekeitio;7178;0039-3;-2,50296026;43,36301895;Mapa;9;MDT
48058000000;1480583;48;Bizkaia;Mallabia;1185;2311,31;20406;48058000601;Mallabia;667;0062-4;-2,529113;43,189861;Investigación;334;Investigación
48059000000;1480596;48;Bizkaia;Mañaria;530;1758,81;18662;48059000101;Mañaria;366;0087-2;-2,66003579;43,13928032;Mapa;192;MDT
48060000000;1480600;48;Bizkaia;Markina-Xemein;5042;4532,42;71464;48060010501;Markina-Xemein;4240;0063-1;-2,49812305;43,26711735;Mapa;84;MDT
48061000000;1480617;48;Bizkaia;Maruri-Jatabe;1036;1595,73;17702;48061000201;Ergoien;293;0037-4;-2,86732;43,379455;Investigación;15;Investigación
48062000000;1480622;48;Bizkaia;Mendata;393;2242,85;28672;48062000201;Elexalde;74;0062-2;-2,64376488;43,28097414;Mapa;245;MDT
48063000000;1480638;48;Bizkaia;Mendexa;425;693,46;13199;48063000100;Zelaia;160;0039-3;-2,48743759;43,34652604;Mapa;186;MDT
48064000000;1480643;48;Bizkaia;Meñaka;751;1248,61;25276;48064000201;Mesterika;150;0038-3;-2,79848121;43,36650837;Mapa;154;MDT
48065000000;1480656;48;Bizkaia;Ugao-Miraballes;4128;525,73;21302;48065000301;Ugao-Miraballes;4056;0061-4;-2,90160794;43,18037434;Mapa;70;MDT
48066000000;1480669;48;Bizkaia;Morga;422;1446,81;19037;48066000101;Andra Mari;108;0062-1;-2,75320178;43,29849815;Mapa;211;MDT
48067000000;1480675;48;Bizkaia;Muxika;1483;4987,49;42930;48067000401;Ugartegoikoa;235;0062-1;-2,70905643;43,29265819;Mapa;29;MDT
48068000000;1480681;48;Bizkaia;Mundaka;1866;407,71;13471;48068000201;Mundaka;1675;0038-3;-2,69923821;43,4086198;Mapa;8;MDT
48069000000;1480694;48;Bizkaia;Mungia;17662;4445,88;49259;48069010301;Mungia;12195;0038-3;-2,84769658;43,35405947;Mapa;27;MDT
48070000000;1480708;48;Bizkaia;Aulesti;655;2555,77;24926;48070000101;Aulesti;381;0062-2;-2,56248971;43,29697163;Mapa;89;MDT
48071000000;1480715;48;Bizkaia;Muskiz;7367;2100,98;21313;48071000401;San Juan;6029;0061-1;-3,12481;43,32291;Investigación;35;Investigación
48072000000;1480720;48;Bizkaia;Otxandio;1336;1239,03;18005;48072000301;Otxandio;1284;0087-4;-2,6547924;43,04002109;Mapa;560;MDT
48073000000;1480736;48;Bizkaia;Ondarroa;8246;429,53;20125;48073000101;Ondarroa;8170;0063-1;-2,42042611;43,32083031;Mapa;6;MDT
48074000000;1480741;48;Bizkaia;Urduña/Orduña;4166;3339,8;37066;48074000501;Urduña/Orduña;3531;0111-2;-3,00709206;42,99500697;Mapa;275;MDT
48075000000;1480754;48;Bizkaia;Orozko;2664;10227,08;46945;48075000801;Zubiaur;1753;0086-2;-2,911961482;43,10859972;Mapa;156;MDT
48076000000;1480767;48;Bizkaia;Sukarrieta;361;190,66;7865;48076000201;Sukarrieta;320;0038-3;-2,69599667;43,39492446;Mapa;31;MDT
48077000000;1480773;48;Bizkaia;Plentzia;4376;590,65;21745;48077000301;Plentzia;2467;0037-4;-2,94749406;43,40512375;Mapa;21;MDT
48078000000;1480789;48;Bizkaia;Portugalete;44800;313,52;8565;48078000101;Portugalete;44800;0061-1;-3,02306964;43,31826743;Mapa;53;MDT
48079000000;1480792;48;Bizkaia;Errigoiti;504;1652,35;22267;48079000401;Errigoiti;67;0062-1;-2,72514827;43,31894643;Mapa;241;MDT
48080000000;1480806;48;Bizkaia;Valle de Trápaga-Trapagaran;11918;1286,35;15791;48080000801;Valle de Trápaga/Trapagaran;10142;0061-1;-3,03774962;43,30496389;Mapa;35;MDT
48081000000;1480813;48;Bizkaia;Lezama;2477;1629,32;18517;48081000301;Aretxalde;541;0062-1;-2,8323074;43,27414931;Mapa;60;MDT
48082000000;1480828;48;Bizkaia;Santurtzi;45749;886,51;21152;48082000201;Santurtzi;45400;0061-1;-3,03869859;43,32400824;Mapa;82;MDT
48083000000;1480834;48;Bizkaia;Ortuella;8466;795,98;15989;48083000401;Ortuella;7287;0061-1;-3,05702626;43,31042184;Mapa;65;MDT
48084000000;1480849;48;Bizkaia;Sestao;27533;357,85;8678;48084000101;Sestao;27533;0061-2;-3,0066296;43,31113782;Mapa;48;MDT
48085000000;1480852;48;Bizkaia;Sopela;14635;842,58;14077;48085000101;Sopela;9840;0037-4;-2,981071472;43,38165317;Investigación;60;Investigación
48086000000;1480865;48;Bizkaia;Sopuerta;2698;4255,88;32276;48086000801;Mercadillo;842;0061-1;-3,15384888;43,2613395;Mapa;88;MDT
48087000000;1480871;48;Bizkaia;Trucios-Turtzioz;516;2599,43;29244;48087000401;La Iglesia;326;0060-2;-3,25648039;43,2724303;Mapa;152;MDT
48088000000;1480887;48;Bizkaia;Ubide;164;280,58;7892;48088000101;San Juan;52;0087-4;-2,68568427;43,02254175;Mapa;568;MDT
48089000000;1480890;48;Bizkaia;Urduliz;5247;781,35;16595;48089000101;Landa;3294;0037-4;-2,96104831;43,37652202;Mapa;76;MDT
48090000000;1480904;48;Bizkaia;Balmaseda;7636;2237,36;21836;48090000101;Balmaseda;7478;0060-4;-3,19266525;43,1962765;Mapa;147;MDT
48091000000;1480911;48;Bizkaia;Atxondo;1372;2336,89;24500;48091000101;Apatamonasterio;973;0087-2;-2,58455772;43,13051163;Mapa;162;MDT
48092000000;1480926;48;Bizkaia;Bedia;1102;1636,94;21609;48092000401;Elexalde;359;0062-3;-2,79993623;43,20954265;Mapa;68;MDT
48093000000;1480932;48;Bizkaia;Areatza;1249;911,65;17798;48093000301;Areatza;1204;0087-1;-2,76980093;43,12130193;Mapa;140;MDT
48094000000;1480947;48;Bizkaia;Igorre;4330;1708,78;20017;48094000201;Elexalde;1768;0087-1;-2,77771877;43,16481092;Mapa;90;MDT
48095000000;1480950;48;Bizkaia;Zaldibar;3020;1165,2;18383;48095000401;Zaldibar;2853;0062-4;-2,5464943;43,17178892;Mapa;210;MDT
48096000000;1480963;48;Bizkaia;Zalla;8300;3107,78;24043;48096000301;Mimetiz;5122;0061-3;-3,12995548;43,2133741;Mapa;92;MDT
48097000000;1480979;48;Bizkaia;Zaratamo;1628;1018,3;13350;48097000502;Zaratamo;341;0061-4;-2,87342601;43,21181803;Mapa;172;MDT
48901000000;1489011;48;Bizkaia;Derio;6819;1015,25;23568;48901000101;Arteaga;3695;0061-2;-2,88697;43,291325;Mapa;20;Investigación
48902000000;1489026;48;Bizkaia;Erandio;24446;1817,01;26261;48902000101;Altzaga;10438;0061-2;-2,975457687;43,30288679;Investigación;3;Investigación
48903000000;1489032;48;Bizkaia;Loiu;2318;1502,14;27741;48903000401;Zabaloetxe;1331;0061-2;-2,93964386;43,3139581;Mapa;27;MDT
48904000000;1489047;48;Bizkaia;Sondika;4521;684,6;17386;48904000101;Basozabal;3692;0061-2;-2,92585198;43,29792175;Mapa;27;MDT
48905000000;1489050;48;Bizkaia;Zamudio;3256;1816,69;33158;48905000401;Arteaga (San Martin);2342;0061-2;-2,86645758;43,28476585;Mapa;50;MDT
48906000000;1489063;48;Bizkaia;Forua;910;763,23;14358;48906000201;Elexalde Forua;480;0062-2;-2,67688483;43,3316154;Mapa;6;MDT
48907000000;1489079;48;Bizkaia;Kortezubi;441;1186,1;18812;48907000300;Enderika;311;0038-4;-2,65598385;43,34124315;Mapa;13;MDT
48908000000;1489085;48;Bizkaia;Murueta;327;562,99;13501;48908000001;Kanpantxua;0;0038-4;-2,68171532;43,35143893;Mapa;32;MDT
48909000000;1489098;48;Bizkaia;Nabarniz;261;1175,95;14624;48909000101;Elexalde;106;0062-2;-2,58567327;43,32141555;Mapa;347;MDT
48910000000;1489102;48;Bizkaia;Iurreta;3695;1886,36;23844;48910030601;Iurreta;2712;0062-4;-2,63323875;43,17662133;Mapa;112;MDT
48911000000;1489119;48;Bizkaia;Ajangiz;480;712,89;14541;48911000200;Mendieta;285;0062-2;-2,66433285;43,30828439;Mapa;37;MDT
48912000000;1489124;48;Bizkaia;Alonsotegi;2960;2021,76;21775;48912000101;Alonsotegi;1796;0061-4;-2,98785093;43,24467414;Mapa;32;MDT
48913000000;1489130;48;Bizkaia;Zierbena;1485;1215,42;29406;48913000201;La Cuesta;292;0037-3;-3,0901373;43,34554558;Mapa;84;MDT
48914000000;1489145;48;Bizkaia;Arratzu;432;1005,85;17253;48914000501;Loiola;134;0062-2;-2,64115701;43,30524234;Mapa;42;MDT
48915000000;1489158;48;Bizkaia;Ziortza-Bolibar;405;1885,5;19477;48915000201;Bolibar;170;0062-4;-2,54950167;43,24945771;Mapa;176;MDT
49002000000;1490028;49;Zamora;Abezames;65;2326,3771;23002;49002000101;Abezames;65;0370-1;-5,4255557;41,62553743;Mapa;733;MDT
49003000000;1490034;49;Zamora;Alcañices;1024;5497,93;33540;49003000101;Alcañices;847;0338-4;-6,34943716;41,69839436;Mapa;806;MDT
49004000000;1490049;49;Zamora;Alcubilla de Nogales;116;1367,4763;18074;49004000101;Alcubilla de Nogales;116;0269-2;-5,92188948;42,12775291;Mapa;777;MDT
49005000000;1490052;49;Zamora;Alfaraz de Sayago;127;7301,9272;45264;49005000101;Alfaraz;74;0424-4;-5,98281029;41,2274102;Mapa;813;MDT
49006000000;1490065;49;Zamora;Algodre;135;1818,06;19766;49006000101;Algodre;135;0369-4;-5,60389315;41,56507478;Mapa;661;MDT
49007000000;1490071;49;Zamora;Almaraz de Duero;401;4560,8053;34119;49007000101;Almaraz de Duero;400;0396-2;-5,91566795;41,47409994;Mapa;716;MDT
49008000000;1490087;49;Zamora;Almeida de Sayago;414;7636,6289;47847;49008000101;Almeida de Sayago;393;0424-1;-6,07550435;41,26621011;Mapa;780;MDT
49009000000;1490090;49;Zamora;Andavías;445;2313,9242;22746;49009000101;Andavías;426;0368-2;-5,85617929;41,59717549;Mapa;693;MDT
49010000000;1490104;49;Zamora;Arcenillas;447;1208,0859;13797;49010000101;Arcenillas;444;0397-1;-5,68659088;41,45680727;Mapa;697;MDT
49011000000;1490111;49;Zamora;Arcos de la Polvorosa;220;1224,1075;17873;49011000101;Arcos de la Polvorosa;214;0308-1;-5,69876292;41,94410524;Mapa;697;MDT
49012000000;1490126;49;Zamora;Argañín;74;1264,0054;15321;49012000101;Argañín;74;0395-2;-6,21018393;41,43887349;Mapa;738;MDT
49013000000;1490132;49;Zamora;Argujillo;219;2309,1836;21556;49013000101;Argujillo;211;0425-2;-5,58708952;41,31174394;Mapa;769;MDT
49014000000;1490147;49;Zamora;Arquillinos;117;1764,0104;19915;49014000101;Arquillinos;117;0340-4;-5,65769302;41,71001257;Mapa;673;MDT
49015000000;1490150;49;Zamora;Arrabalde;218;1577,3626;18231;49015000101;Arrabalde;216;0269-2;-5,89316541;42,10799415;Mapa;773;MDT
49016000000;1490163;49;Zamora;Aspariegos;231;4215,9701;30462;49016000101;Aspariegos;230;0340-4;-5,59853265;41,6735408;Mapa;667;MDT
49017000000;1490179;49;Zamora;Asturianos;266;4259,7308;45142;49017000101;Asturianos;129;0268-3;-6,48920724;42,05186582;Mapa;968;MDT
49018000000;1490185;49;Zamora;Ayoó de Vidriales;273;5996,8366;36039;49018000101;Ayoó de Vidriales;181;0269-1;-6,06571053;42,13006374;Mapa;803;MDT
49019000000;1490198;49;Zamora;Barcial del Barco;236;1900,8851;18765;49019000101;Barcial del Barco;217;0308-2;-5,66394835;41,9336618;Mapa;711;MDT
49020000000;1490202;49;Zamora;Belver de los Montes;253;6854,5411;35340;49020000101;Belver de los Montes;253;0341-3;-5,45204772;41,72269295;Mapa;688;MDT
49021000000;1490219;49;Zamora;Benavente;17376;4511,5758;45755;49021000101;Benavente;17244;0270-4;-5,68006912;42,00172902;Mapa;741;MDT
49022000000;1490224;49;Zamora;Benegiles;294;2344,66;21585;49022000101;Benegiles;265;0369-2;-5,63510086;41,627677;Mapa;644;MDT
49023000000;1490230;49;Zamora;Bermillo de Sayago;1002;18955,172;74148;49023000101;Bermillo de Sayago;484;0396-3;-6,11288886;41,36577291;Mapa;793;MDT
49024000000;1490245;49;Zamora;La Bóveda de Toro;683;5944,8401;37620;49024000101;La Bóveda de Toro;683;0398-3;-5,40845798;41,34286744;Mapa;697;MDT
49025000000;1490258;49;Zamora;Bretó;156;2169,1961;24840;49025000101;Bretó;156;0308-3;-5,73882841;41,87966614;Mapa;703;MDT
49026000000;1490261;49;Zamora;Bretocino;201;1293,6974;18805;49026000101;Bretocino;201;0308-3;-5,75467167;41,88378974;Mapa;710;MDT
49027000000;1490277;49;Zamora;Brime de Sog;124;1793,1468;24059;49027000101;Brime de Sog;123;0269-3;-6,04653267;42,06113086;Mapa;761;MDT
49028000000;1490283;49;Zamora;Brime de Urz;105;1488,332;18902;49028000101;Brime de Urz;105;0269-4;-5,87268795;42,03750145;Mapa;717;MDT
49029000000;1490296;49;Zamora;Burganes de Valverde;623;3303,3169;25800;49029000101;Burganes de Valverde;357;0308-1;-5,78222573;41,92162397;Mapa;706;MDT
49030000000;1490300;49;Zamora;Bustillo del Oro;86;1536,0884;20125;49030000101;Bustillo del Oro;86;0341-3;-5,46255625;41,67518552;Mapa;704;MDT
49031000000;1490317;49;Zamora;Cabañas de Sayago;143;4976,5519;38005;49031000101;Cabañas de Sayago;127;0425-1,0397-3;-5,79167692;41,33330409;Mapa;771;MDT
49032000000;1490322;49;Zamora;Calzadilla de Tera;302;2723,2798;25975;49032000101;Calzadilla de Tera;168;0307-1;-6,08269099;41,97875662;Mapa;755;MDT
49033000000;1490338;49;Zamora;Camarzana de Tera;735;4761,8656;36489;49033000201;Camarzana de Tera;414;0307-1;-6,02689635;41,99506461;Mapa;734;MDT
49034000000;1490343;49;Zamora;Cañizal;415;3529,0466;26576;49034000101;Cañizal;409;0453-1;-5,36924835;41,16764499;Mapa;785;MDT
49035000000;1490356;49;Zamora;Cañizo;217;4185,2797;28792;49035000101;Cañizo;216;0341-1;-5,5019277;41,76889892;Mapa;673;MDT
49036000000;1490369;49;Zamora;Carbajales de Alba;487;5368,8445;39141;49036000101;Carbajales de Alba;487;0368-2;-5,99820048;41,65344472;Mapa;751;MDT
49037000000;1490375;49;Zamora;Carbellino;176;3278,8578;27277;49037000101;Carbellino;175;0424-3;-6,14622898;41,23196021;Mapa;771;MDT
49038000000;1490381;49;Zamora;Casaseca de Campeán;96;1224,2728;17473;49038000101;Casaseca de Campeán;92;0397-3;-5,7456102;41,37444629;Mapa;761;MDT
49039000000;1490394;49;Zamora;Casaseca de las Chanas;375;1255,7287;16200;49039000101;Casaseca de las Chanas;359;0397-2;-5,67650658;41,43866964;Mapa;709;MDT
49040000000;1490408;49;Zamora;Castrillo de la Guareña;118;2191,1254;23284;49040000101;Castrillo de la Guareña;118;0426-4;-5,32558073;41,23041247;Mapa;729;MDT
49041000000;1490415;49;Zamora;Castrogonzalo;441;2502,9425;24269;49041000101;Castrogonzalo;406;0308-2;-5,60292135;41,98999703;Mapa;714;MDT
49042000000;1490420;49;Zamora;Castronuevo;214;4809,1531;33187;49042000101;Castronuevo;214;0340-4;-5,54336835;41,72160738;Mapa;687;MDT
49043000000;1490436;49;Zamora;Castroverde de Campos;276;6440,1693;51907;49043000101;Castroverde de Campos;276;0309-2;-5,31760163;41,96999903;Mapa;701;MDT
49044000000;1490441;49;Zamora;Cazurra;70;838,9886;14068;49044000101;Cazurra;69;0397-3;-5,70367864;41,41569818;Mapa;727;MDT
49046000000;1490467;49;Zamora;Cerecinos de Campos;238;2857,5608;25459;49046000101;Cerecinos de Campos;238;0309-3;-5,48290136;41,89922243;Mapa;705;MDT
49047000000;1490473;49;Zamora;Cerecinos del Carrizal;107;1723,5887;17406;49047000101;Cerecinos del Carrizal;104;0340-4;-5,6517618;41,68268122;Mapa;687;MDT
49048000000;1490489;49;Zamora;Cernadilla;109;3612,3875;28689;49048000201;Cernadilla;58;0268-3;-6,41673139;42,02143802;Mapa;906;MDT
49050000000;1490505;49;Zamora;Cobreros;543;7770,0724;41541;49050000401;Cobreros;65;0267-3;-6,70162377;42,07568107;Mapa;1010;MDT
49052000000;1490527;49;Zamora;Coomonte;194;1025,456;14555;49052000101;Coomonte;194;0270-1;-5,81307839;42,11561529;Mapa;732;MDT
49053000000;1490533;49;Zamora;Coreses;1049;4305,39;39209;49053000101;Coreses;962;0369-4;-5,62169245;41,54854885;Mapa;645;MDT
49054000000;1490548;49;Zamora;Corrales del Vino;960;7561,1046;47362;49054000101;Corrales del Vino;755;0397-3;-5,72518719;41,35782006;Mapa;760;MDT
49055000000;1490551;49;Zamora;Cotanes del Monte;97;1482,6515;17350;49055000101;Cotanes del Monte;97;0341-2;-5,29013492;41,81789938;Mapa;713;MDT
49056000000;1490564;49;Zamora;Cubillos;297;2469,5912;22022;49056000101;Cubillos;288;0369-3;-5,73966299;41,57407602;Mapa;666;MDT
49057000000;1490570;49;Zamora;Cubo de Benavente;121;3128,6698;24864;49057000101;Cubo de Benavente;105;0269-1;-6,16278736;42,12350225;Mapa;808;MDT
49058000000;1490586;49;Zamora;El Cubo de Tierra del Vino;321;3430,9546;25266;49058000101;El Cubo de Tierra del Vino;318;0425-1;-5,70957248;41,25511045;Mapa;838;MDT
49059000000;1490599;49;Zamora;Cuelgamures;81;1467,2865;17134;49059000101;Cuelgamures;71;0425-2;-5,65797024;41,30697568;Mapa;809;MDT
49061000000;1490610;49;Zamora;Entrala;137;999,9878;13756;49061000101;Entrala;111;0397-1;-5,75679084;41,42961243;Mapa;699;MDT
49062000000;1490625;49;Zamora;Espadañedo;113;7735,4415;46668;49062000201;Espadañedo;46;0268-1;-6,39412907;42,11638665;Mapa;1036;MDT
49063000000;1490631;49;Zamora;Faramontanos de Tábara;335;5440;36463;49063000101;Faramontanos de Tábara;287;0307-4;-5,88864342;41,83474695;Mapa;707;MDT
49064000000;1490646;49;Zamora;Fariza;487;9021,28;48699;49064000301;Fariza de Sayago;173;0395-2;-6,27081496;41,42006427;Mapa;701;MDT
49065000000;1490659;49;Zamora;Fermoselle;1128;6791,29;44529;49065000101;Fermoselle;1098;0423-1;-6,39930021;41,31856551;Mapa;669;MDT
49066000000;1490662;49;Zamora;Ferreras de Abajo;482;8814,5095;47576;49066000101;Ferreras de Abajo;373;0307-3;-6,0796803;41,89673021;Mapa;822;MDT
49067000000;1490678;49;Zamora;Ferreras de Arriba;359;4799,3623;36432;49067000101;Ferreras de Arriba;234;0306-4;-6,19301285;41,89883821;Mapa;891;MDT
49068000000;1490684;49;Zamora;Ferreruela;429;9427,4639;49406;49068000201;Ferreruela de Tábara;205;0339-1;-6,07152962;41,7663917;Mapa;826;MDT
49069000000;1490697;49;Zamora;Figueruela de Arriba;294;15285,14;69646;49069000201;Figueruela de Arriba;83;0306-3;-6,44541936;41,86880142;Mapa;857;MDT
49071000000;1490718;49;Zamora;Fonfría;755;13289,35;61064;49071000601;Fonfría;160;0368-1;-6,13988139;41,63572908;Mapa;804;MDT
49075000000;1490757;49;Zamora;Fresno de la Polvorosa;116;407,2014;8994;49075000101;Fresno de la Polvorosa;116;0270-1,0270-3;-5,76931975;42,08290998;Mapa;720;MDT
